,route_or_line,time,gated_entries,temp,precip,preciptype,snow,traincnt,date
17781,Red Line,2023-01-10 14:00:00,2113.13,36.0,0.0,,0.0,19,2023-01-10
17782,Red Line,2023-01-10 14:30:00,2617.65,36.0,0.0,,0.0,20,2023-01-10
17783,Red Line,2023-01-10 15:00:00,3399.49,36.0,0.0,,0.0,19,2023-01-10
17784,Red Line,2023-01-10 15:30:00,3331.18,36.0,0.0,,0.0,19,2023-01-10
17785,Red Line,2023-01-10 16:00:00,4267.96,36.0,0.0,,0.0,18,2023-01-10
17786,Red Line,2023-01-10 16:30:00,4835.25,36.0,0.0,,0.0,18,2023-01-10
17787,Red Line,2023-01-10 17:00:00,6069.21,36.0,0.0,,0.0,19,2023-01-10
17788,Red Line,2023-01-10 17:30:00,4393.0,36.0,0.0,,0.0,18,2023-01-10
17789,Red Line,2023-01-10 18:00:00,3428.39,36.0,0.0,,0.0,17,2023-01-10
17790,Red Line,2023-01-10 18:30:00,2429.26,36.0,0.0,,0.0,18,2023-01-10
17791,Red Line,2023-01-10 19:00:00,1871.13,36.0,0.0,,0.0,18,2023-01-10
17792,Red Line,2023-01-10 19:30:00,1399.57,36.0,0.0,,0.0,19,2023-01-10
17793,Red Line,2023-01-10 20:00:00,1113.89,36.0,0.0,,0.0,19,2023-01-10
17794,Red Line,2023-01-10 20:30:00,1079.38,36.0,0.0,,0.0,19,2023-01-10
17795,Red Line,2023-01-10 21:00:00,1094.55,36.0,0.0,,0.0,19,2023-01-10
17796,Red Line,2023-01-10 21:30:00,927.33,36.0,0.0,,0.0,20,2023-01-10
17797,Red Line,2023-01-10 22:00:00,795.03,36.0,0.0,,0.0,20,2023-01-10
17798,Red Line,2023-01-10 22:30:00,538.52,36.0,0.0,,0.0,20,2023-01-10
17799,Red Line,2023-01-10 23:00:00,480.62,36.0,0.0,,0.0,20,2023-01-10
17800,Red Line,2023-01-10 23:30:00,253.71,36.0,0.0,,0.0,20,2023-01-10
17801,Red Line,2023-01-11 00:00:00,159.57,29.1,0.0,,0.0,20,2023-01-11
17802,Red Line,2023-01-11 00:30:00,58.34,29.1,0.0,,0.0,19,2023-01-11
17803,Red Line,2023-01-11 01:00:00,40.65,29.1,0.0,,0.0,19,2023-01-11
17804,Red Line,2023-01-11 01:30:00,10.0,29.1,0.0,,0.0,18,2023-01-11
17805,Red Line,2023-01-11 02:00:00,13.0,29.1,0.0,,0.0,17,2023-01-11
17806,Red Line,2023-01-11 02:30:00,5.35,29.1,0.0,,0.0,16,2023-01-11
17807,Red Line,2023-01-11 03:00:00,3.02,29.1,0.0,,0.0,17,2023-01-11
17808,Red Line,2023-01-11 03:30:00,8.0,29.1,0.0,,0.0,16,2023-01-11
17809,Red Line,2023-01-11 04:00:00,14.91,29.1,0.0,,0.0,16,2023-01-11
17810,Red Line,2023-01-11 04:30:00,82.82,29.1,0.0,,0.0,16,2023-01-11
17811,Red Line,2023-01-11 05:00:00,896.24,29.1,0.0,,0.0,15,2023-01-11
17812,Red Line,2023-01-11 05:30:00,1327.18,29.1,0.0,,0.0,13,2023-01-11
17813,Red Line,2023-01-11 06:00:00,2024.63,29.1,0.0,,0.0,5,2023-01-11
17814,Red Line,2023-01-11 06:30:00,2624.8,29.1,0.0,,0.0,3,2023-01-11
17815,Red Line,2023-01-11 07:00:00,3711.25,29.1,0.0,,0.0,0,2023-01-11
17816,Red Line,2023-01-11 07:30:00,5082.81,29.1,0.0,,0.0,0,2023-01-11
17817,Red Line,2023-01-11 08:00:00,5559.95,29.1,0.0,,0.0,0,2023-01-11
17818,Red Line,2023-01-11 08:30:00,4669.05,29.1,0.0,,0.0,0,2023-01-11
17819,Red Line,2023-01-11 09:00:00,2978.8,29.1,0.0,,0.0,0,2023-01-11
17820,Red Line,2023-01-11 09:30:00,2187.33,29.1,0.0,,0.0,1,2023-01-11
17821,Red Line,2023-01-11 10:00:00,1649.65,29.1,0.0,,0.0,8,2023-01-11
17822,Red Line,2023-01-11 10:30:00,1405.96,29.1,0.0,,0.0,16,2023-01-11
17823,Red Line,2023-01-11 11:00:00,1402.8,29.1,0.0,,0.0,16,2023-01-11
17824,Red Line,2023-01-11 11:30:00,1483.7,29.1,0.0,,0.0,17,2023-01-11
17825,Red Line,2023-01-11 12:00:00,1552.95,29.1,0.0,,0.0,18,2023-01-11
17826,Red Line,2023-01-11 12:30:00,1692.3,29.1,0.0,,0.0,20,2023-01-11
17827,Red Line,2023-01-11 13:00:00,1857.75,29.1,0.0,,0.0,20,2023-01-11
17828,Red Line,2023-01-11 13:30:00,1743.56,29.1,0.0,,0.0,20,2023-01-11
17829,Red Line,2023-01-11 14:00:00,2134.95,29.1,0.0,,0.0,20,2023-01-11
17830,Red Line,2023-01-11 14:30:00,2505.52,29.1,0.0,,0.0,20,2023-01-11
17831,Red Line,2023-01-11 15:00:00,3265.38,29.1,0.0,,0.0,20,2023-01-11
17832,Red Line,2023-01-11 15:30:00,3132.22,29.1,0.0,,0.0,19,2023-01-11
17833,Red Line,2023-01-11 16:00:00,4264.19,29.1,0.0,,0.0,18,2023-01-11
17834,Red Line,2023-01-11 16:30:00,4712.42,29.1,0.0,,0.0,19,2023-01-11
17835,Red Line,2023-01-11 17:00:00,6087.16,29.1,0.0,,0.0,18,2023-01-11
17836,Red Line,2023-01-11 17:30:00,4426.58,29.1,0.0,,0.0,18,2023-01-11
17837,Red Line,2023-01-11 18:00:00,3605.92,29.1,0.0,,0.0,19,2023-01-11
17838,Red Line,2023-01-11 18:30:00,2563.15,29.1,0.0,,0.0,19,2023-01-11
17839,Red Line,2023-01-11 19:00:00,1997.08,29.1,0.0,,0.0,19,2023-01-11
17840,Red Line,2023-01-11 19:30:00,1452.27,29.1,0.0,,0.0,19,2023-01-11
17841,Red Line,2023-01-11 20:00:00,1159.25,29.1,0.0,,0.0,18,2023-01-11
17842,Red Line,2023-01-11 20:30:00,1065.53,29.1,0.0,,0.0,18,2023-01-11
17843,Red Line,2023-01-11 21:00:00,1073.67,29.1,0.0,,0.0,19,2023-01-11
17844,Red Line,2023-01-11 21:30:00,987.9,29.1,0.0,,0.0,19,2023-01-11
17845,Red Line,2023-01-11 22:00:00,926.44,29.1,0.0,,0.0,20,2023-01-11
17846,Red Line,2023-01-11 22:30:00,550.73,29.1,0.0,,0.0,20,2023-01-11
17847,Red Line,2023-01-11 23:00:00,549.77,29.1,0.0,,0.0,20,2023-01-11
17848,Red Line,2023-01-11 23:30:00,282.13,29.1,0.0,,0.0,19,2023-01-11
17849,Red Line,2023-01-12 00:00:00,174.35,36.9,0.168,"rain,snow",0.0,19,2023-01-12
17850,Red Line,2023-01-12 00:30:00,83.3,36.9,0.168,"rain,snow",0.0,18,2023-01-12
17851,Red Line,2023-01-12 01:00:00,35.17,36.9,0.168,"rain,snow",0.0,18,2023-01-12
17852,Red Line,2023-01-12 01:30:00,14.51,36.9,0.168,"rain,snow",0.0,16,2023-01-12
17853,Red Line,2023-01-12 02:00:00,2.4,36.9,0.168,"rain,snow",0.0,17,2023-01-12
17854,Red Line,2023-01-12 02:30:00,3.0,36.9,0.168,"rain,snow",0.0,17,2023-01-12
17855,Red Line,2023-01-12 03:00:00,6.0,36.9,0.168,"rain,snow",0.0,17,2023-01-12
17856,Red Line,2023-01-12 03:30:00,8.0,36.9,0.168,"rain,snow",0.0,16,2023-01-12
17857,Red Line,2023-01-12 04:00:00,17.0,36.9,0.168,"rain,snow",0.0,16,2023-01-12
17858,Red Line,2023-01-12 04:30:00,88.03,36.9,0.168,"rain,snow",0.0,15,2023-01-12
17859,Red Line,2023-01-12 05:00:00,867.26,36.9,0.168,"rain,snow",0.0,14,2023-01-12
17860,Red Line,2023-01-12 05:30:00,1310.92,36.9,0.168,"rain,snow",0.0,12,2023-01-12
17861,Red Line,2023-01-12 06:00:00,1989.92,36.9,0.168,"rain,snow",0.0,5,2023-01-12
17862,Red Line,2023-01-12 06:30:00,2623.54,36.9,0.168,"rain,snow",0.0,1,2023-01-12
17863,Red Line,2023-01-12 07:00:00,3766.65,36.9,0.168,"rain,snow",0.0,2,2023-01-12
17864,Red Line,2023-01-12 07:30:00,4789.25,36.9,0.168,"rain,snow",0.0,0,2023-01-12
17865,Red Line,2023-01-12 08:00:00,5484.29,36.9,0.168,"rain,snow",0.0,0,2023-01-12
17866,Red Line,2023-01-12 08:30:00,4604.27,36.9,0.168,"rain,snow",0.0,1,2023-01-12
17867,Red Line,2023-01-12 09:00:00,2959.49,36.9,0.168,"rain,snow",0.0,0,2023-01-12
17868,Red Line,2023-01-12 09:30:00,2228.25,36.9,0.168,"rain,snow",0.0,2,2023-01-12
17869,Red Line,2023-01-12 10:00:00,1750.98,36.9,0.168,"rain,snow",0.0,9,2023-01-12
17870,Red Line,2023-01-12 10:30:00,1450.53,36.9,0.168,"rain,snow",0.0,16,2023-01-12
17871,Red Line,2023-01-12 11:00:00,1429.83,36.9,0.168,"rain,snow",0.0,16,2023-01-12
17872,Red Line,2023-01-12 11:30:00,1407.77,36.9,0.168,"rain,snow",0.0,17,2023-01-12
17873,Red Line,2023-01-12 12:00:00,1527.62,36.9,0.168,"rain,snow",0.0,18,2023-01-12
17874,Red Line,2023-01-12 12:30:00,1549.77,36.9,0.168,"rain,snow",0.0,20,2023-01-12
17875,Red Line,2023-01-12 13:00:00,1765.27,36.9,0.168,"rain,snow",0.0,20,2023-01-12
17876,Red Line,2023-01-12 13:30:00,1696.59,36.9,0.168,"rain,snow",0.0,21,2023-01-12
17877,Red Line,2023-01-12 14:00:00,2189.15,36.9,0.168,"rain,snow",0.0,20,2023-01-12
17878,Red Line,2023-01-12 14:30:00,2721.61,36.9,0.168,"rain,snow",0.0,20,2023-01-12
17879,Red Line,2023-01-12 15:00:00,3273.11,36.9,0.168,"rain,snow",0.0,20,2023-01-12
17880,Red Line,2023-01-12 15:30:00,3236.49,36.9,0.168,"rain,snow",0.0,19,2023-01-12
17881,Red Line,2023-01-12 16:00:00,4230.05,36.9,0.168,"rain,snow",0.0,18,2023-01-12
17882,Red Line,2023-01-12 16:30:00,4590.73,36.9,0.168,"rain,snow",0.0,18,2023-01-12
17883,Red Line,2023-01-12 17:00:00,5709.9,36.9,0.168,"rain,snow",0.0,18,2023-01-12
17884,Red Line,2023-01-12 17:30:00,4546.43,36.9,0.168,"rain,snow",0.0,19,2023-01-12
17885,Red Line,2023-01-12 18:00:00,3541.29,36.9,0.168,"rain,snow",0.0,17,2023-01-12
17886,Red Line,2023-01-12 18:30:00,2523.75,36.9,0.168,"rain,snow",0.0,17,2023-01-12
17887,Red Line,2023-01-12 19:00:00,2008.5,36.9,0.168,"rain,snow",0.0,18,2023-01-12
17888,Red Line,2023-01-12 19:30:00,1507.73,36.9,0.168,"rain,snow",0.0,18,2023-01-12
17889,Red Line,2023-01-12 20:00:00,1308.32,36.9,0.168,"rain,snow",0.0,18,2023-01-12
17890,Red Line,2023-01-12 20:30:00,1205.43,36.9,0.168,"rain,snow",0.0,18,2023-01-12
17891,Red Line,2023-01-12 21:00:00,1218.67,36.9,0.168,"rain,snow",0.0,19,2023-01-12
17892,Red Line,2023-01-12 21:30:00,1057.23,36.9,0.168,"rain,snow",0.0,19,2023-01-12
17893,Red Line,2023-01-12 22:00:00,956.37,36.9,0.168,"rain,snow",0.0,19,2023-01-12
17894,Red Line,2023-01-12 22:30:00,616.46,36.9,0.168,"rain,snow",0.0,20,2023-01-12
17895,Red Line,2023-01-12 23:00:00,663.95,36.9,0.168,"rain,snow",0.0,20,2023-01-12
17896,Red Line,2023-01-12 23:30:00,375.35,36.9,0.168,"rain,snow",0.0,19,2023-01-12
17897,Red Line,2023-01-13 00:00:00,459.28,52.7,0.482,rain,0.0,19,2023-01-13
17898,Red Line,2023-01-13 00:30:00,162.98,52.7,0.482,rain,0.0,19,2023-01-13
17899,Red Line,2023-01-13 01:00:00,45.87,52.7,0.482,rain,0.0,17,2023-01-13
17900,Red Line,2023-01-13 01:30:00,13.51,52.7,0.482,rain,0.0,17,2023-01-13
17901,Red Line,2023-01-13 02:00:00,1.0,52.7,0.482,rain,0.0,18,2023-01-13
17902,Red Line,2023-01-13 03:30:00,8.0,52.7,0.482,rain,0.0,16,2023-01-13
17903,Red Line,2023-01-13 04:00:00,21.4,52.7,0.482,rain,0.0,15,2023-01-13
17904,Red Line,2023-01-13 04:30:00,99.73,52.7,0.482,rain,0.0,15,2023-01-13
17905,Red Line,2023-01-13 05:00:00,807.17,52.7,0.482,rain,0.0,14,2023-01-13
17906,Red Line,2023-01-13 05:30:00,1167.97,52.7,0.482,rain,0.0,12,2023-01-13
17907,Red Line,2023-01-13 06:00:00,1702.23,52.7,0.482,rain,0.0,5,2023-01-13
17908,Red Line,2023-01-13 06:30:00,2107.87,52.7,0.482,rain,0.0,2,2023-01-13
17909,Red Line,2023-01-13 07:00:00,2854.41,52.7,0.482,rain,0.0,0,2023-01-13
17910,Red Line,2023-01-13 07:30:00,3329.54,52.7,0.482,rain,0.0,0,2023-01-13
17911,Red Line,2023-01-13 08:00:00,3511.63,52.7,0.482,rain,0.0,0,2023-01-13
17912,Red Line,2023-01-13 08:30:00,3001.87,52.7,0.482,rain,0.0,0,2023-01-13
17913,Red Line,2023-01-13 09:00:00,2287.14,52.7,0.482,rain,0.0,0,2023-01-13
17914,Red Line,2023-01-13 09:30:00,1841.19,52.7,0.482,rain,0.0,1,2023-01-13
17915,Red Line,2023-01-13 10:00:00,1493.83,52.7,0.482,rain,0.0,7,2023-01-13
17916,Red Line,2023-01-13 10:30:00,1419.04,52.7,0.482,rain,0.0,14,2023-01-13
17917,Red Line,2023-01-13 11:00:00,1424.3,52.7,0.482,rain,0.0,16,2023-01-13
17918,Red Line,2023-01-13 11:30:00,1521.52,52.7,0.482,rain,0.0,17,2023-01-13
17919,Red Line,2023-01-13 12:00:00,1651.12,52.7,0.482,rain,0.0,18,2023-01-13
17920,Red Line,2023-01-13 12:30:00,1778.72,52.7,0.482,rain,0.0,20,2023-01-13
17921,Red Line,2023-01-13 13:00:00,1817.22,52.7,0.482,rain,0.0,20,2023-01-13
17922,Red Line,2023-01-13 13:30:00,1950.18,52.7,0.482,rain,0.0,20,2023-01-13
17923,Red Line,2023-01-13 14:00:00,2277.23,52.7,0.482,rain,0.0,20,2023-01-13
17924,Red Line,2023-01-13 14:30:00,2767.13,52.7,0.482,rain,0.0,20,2023-01-13
17925,Red Line,2023-01-13 15:00:00,3424.17,52.7,0.482,rain,0.0,20,2023-01-13
17926,Red Line,2023-01-13 15:30:00,3315.14,52.7,0.482,rain,0.0,19,2023-01-13
17927,Red Line,2023-01-13 16:00:00,3612.45,52.7,0.482,rain,0.0,18,2023-01-13
17928,Red Line,2023-01-13 16:30:00,3813.55,52.7,0.482,rain,0.0,18,2023-01-13
17929,Red Line,2023-01-13 17:00:00,4173.45,52.7,0.482,rain,0.0,19,2023-01-13
17930,Red Line,2023-01-13 17:30:00,3264.21,52.7,0.482,rain,0.0,18,2023-01-13
17931,Red Line,2023-01-13 18:00:00,2821.83,52.7,0.482,rain,0.0,18,2023-01-13
17932,Red Line,2023-01-13 18:30:00,2215.24,52.7,0.482,rain,0.0,19,2023-01-13
17933,Red Line,2023-01-13 19:00:00,1923.23,52.7,0.482,rain,0.0,19,2023-01-13
17934,Red Line,2023-01-13 19:30:00,1546.28,52.7,0.482,rain,0.0,20,2023-01-13
17935,Red Line,2023-01-13 20:00:00,1285.06,52.7,0.482,rain,0.0,20,2023-01-13
17936,Red Line,2023-01-13 20:30:00,1135.36,52.7,0.482,rain,0.0,20,2023-01-13
17937,Red Line,2023-01-13 21:00:00,1216.03,52.7,0.482,rain,0.0,20,2023-01-13
17938,Red Line,2023-01-13 21:30:00,1223.37,52.7,0.482,rain,0.0,20,2023-01-13
17939,Red Line,2023-01-13 22:00:00,1136.75,52.7,0.482,rain,0.0,20,2023-01-13
17940,Red Line,2023-01-13 22:30:00,947.37,52.7,0.482,rain,0.0,20,2023-01-13
17941,Red Line,2023-01-13 23:00:00,859.51,52.7,0.482,rain,0.0,21,2023-01-13
17942,Red Line,2023-01-13 23:30:00,597.2,52.7,0.482,rain,0.0,21,2023-01-13
17943,Red Line,2023-01-14 00:00:00,395.48,34.4,0.064,"rain,snow",0.0,20,2023-01-14
17944,Red Line,2023-01-14 00:30:00,153.7,34.4,0.064,"rain,snow",0.0,20,2023-01-14
17945,Red Line,2023-01-14 01:00:00,57.36,34.4,0.064,"rain,snow",0.0,20,2023-01-14
17946,Red Line,2023-01-14 01:30:00,19.44,34.4,0.064,"rain,snow",0.0,18,2023-01-14
17947,Red Line,2023-01-14 02:00:00,5.0,34.4,0.064,"rain,snow",0.0,17,2023-01-14
17948,Red Line,2023-01-14 04:00:00,5.7,34.4,0.064,"rain,snow",0.0,16,2023-01-14
17949,Red Line,2023-01-14 04:30:00,44.76,34.4,0.064,"rain,snow",0.0,16,2023-01-14
17950,Red Line,2023-01-14 05:00:00,197.15,34.4,0.064,"rain,snow",0.0,15,2023-01-14
17951,Red Line,2023-01-14 05:30:00,315.49,34.4,0.064,"rain,snow",0.0,13,2023-01-14
17952,Red Line,2023-01-14 06:00:00,519.38,34.4,0.064,"rain,snow",0.0,5,2023-01-14
17953,Red Line,2023-01-14 06:30:00,414.06,34.4,0.064,"rain,snow",0.0,2,2023-01-14
17954,Red Line,2023-01-14 07:00:00,533.6,34.4,0.064,"rain,snow",0.0,0,2023-01-14
17955,Red Line,2023-01-14 07:30:00,621.19,34.4,0.064,"rain,snow",0.0,0,2023-01-14
17956,Red Line,2023-01-14 08:00:00,744.35,34.4,0.064,"rain,snow",0.0,0,2023-01-14
17957,Red Line,2023-01-14 08:30:00,887.96,34.4,0.064,"rain,snow",0.0,0,2023-01-14
17958,Red Line,2023-01-14 09:00:00,1014.77,34.4,0.064,"rain,snow",0.0,1,2023-01-14
17959,Red Line,2023-01-14 09:30:00,1207.79,34.4,0.064,"rain,snow",0.0,0,2023-01-14
17960,Red Line,2023-01-14 10:00:00,1226.11,34.4,0.064,"rain,snow",0.0,6,2023-01-14
17961,Red Line,2023-01-14 10:30:00,1370.54,34.4,0.064,"rain,snow",0.0,15,2023-01-14
17962,Red Line,2023-01-14 11:00:00,1670.77,34.4,0.064,"rain,snow",0.0,16,2023-01-14
17963,Red Line,2023-01-14 11:30:00,1713.11,34.4,0.064,"rain,snow",0.0,16,2023-01-14
17964,Red Line,2023-01-14 12:00:00,1805.16,34.4,0.064,"rain,snow",0.0,16,2023-01-14
17965,Red Line,2023-01-14 12:30:00,2012.33,34.4,0.064,"rain,snow",0.0,16,2023-01-14
17966,Red Line,2023-01-14 13:00:00,1979.9,34.4,0.064,"rain,snow",0.0,16,2023-01-14
17967,Red Line,2023-01-14 13:30:00,2098.05,34.4,0.064,"rain,snow",0.0,16,2023-01-14
17968,Red Line,2023-01-14 14:00:00,2034.66,34.4,0.064,"rain,snow",0.0,16,2023-01-14
17969,Red Line,2023-01-14 14:30:00,2072.11,34.4,0.064,"rain,snow",0.0,16,2023-01-14
17970,Red Line,2023-01-14 15:00:00,2286.54,34.4,0.064,"rain,snow",0.0,16,2023-01-14
17971,Red Line,2023-01-14 15:30:00,2106.99,34.4,0.064,"rain,snow",0.0,16,2023-01-14
17972,Red Line,2023-01-14 16:00:00,2021.46,34.4,0.064,"rain,snow",0.0,16,2023-01-14
17973,Red Line,2023-01-14 16:30:00,1889.38,34.4,0.064,"rain,snow",0.0,16,2023-01-14
17974,Red Line,2023-01-14 17:00:00,1904.56,34.4,0.064,"rain,snow",0.0,16,2023-01-14
17975,Red Line,2023-01-14 17:30:00,1725.63,34.4,0.064,"rain,snow",0.0,16,2023-01-14
17976,Red Line,2023-01-14 18:00:00,1581.91,34.4,0.064,"rain,snow",0.0,16,2023-01-14
17977,Red Line,2023-01-14 18:30:00,1531.6,34.4,0.064,"rain,snow",0.0,16,2023-01-14
17978,Red Line,2023-01-14 19:00:00,1260.01,34.4,0.064,"rain,snow",0.0,16,2023-01-14
17979,Red Line,2023-01-14 19:30:00,1106.02,34.4,0.064,"rain,snow",0.0,16,2023-01-14
17980,Red Line,2023-01-14 20:00:00,924.0,34.4,0.064,"rain,snow",0.0,16,2023-01-14
17981,Red Line,2023-01-14 20:30:00,910.48,34.4,0.064,"rain,snow",0.0,16,2023-01-14
17982,Red Line,2023-01-14 21:00:00,959.29,34.4,0.064,"rain,snow",0.0,16,2023-01-14
17983,Red Line,2023-01-14 21:30:00,930.38,34.4,0.064,"rain,snow",0.0,14,2023-01-14
17984,Red Line,2023-01-14 22:00:00,976.87,34.4,0.064,"rain,snow",0.0,16,2023-01-14
17985,Red Line,2023-01-14 22:30:00,791.12,34.4,0.064,"rain,snow",0.0,16,2023-01-14
17986,Red Line,2023-01-14 23:00:00,757.15,34.4,0.064,"rain,snow",0.0,17,2023-01-14
17987,Red Line,2023-01-14 23:30:00,535.43,34.4,0.064,"rain,snow",0.0,16,2023-01-14
17988,Red Line,2023-01-15 00:00:00,184.49,32.8,0.023,"rain,snow",1.4,17,2023-01-15
17989,Red Line,2023-01-15 00:30:00,93.89,32.8,0.023,"rain,snow",1.4,16,2023-01-15
17990,Red Line,2023-01-15 01:00:00,34.15,32.8,0.023,"rain,snow",1.4,16,2023-01-15
17991,Red Line,2023-01-15 01:30:00,13.0,32.8,0.023,"rain,snow",1.4,16,2023-01-15
17992,Red Line,2023-01-15 02:00:00,3.0,32.8,0.023,"rain,snow",1.4,16,2023-01-15
17993,Red Line,2023-01-15 04:00:00,2.0,32.8,0.023,"rain,snow",1.4,15,2023-01-15
17994,Red Line,2023-01-15 04:30:00,2.7,32.8,0.023,"rain,snow",1.4,15,2023-01-15
17995,Red Line,2023-01-15 05:00:00,11.73,32.8,0.023,"rain,snow",1.4,15,2023-01-15
17996,Red Line,2023-01-15 05:30:00,203.31,32.8,0.023,"rain,snow",1.4,13,2023-01-15
17997,Red Line,2023-01-15 06:00:00,367.1,32.8,0.023,"rain,snow",1.4,6,2023-01-15
17998,Red Line,2023-01-15 06:30:00,358.39,32.8,0.023,"rain,snow",1.4,3,2023-01-15
17999,Red Line,2023-01-15 07:00:00,447.97,32.8,0.023,"rain,snow",1.4,4,2023-01-15
18000,Red Line,2023-01-15 07:30:00,488.75,32.8,0.023,"rain,snow",1.4,0,2023-01-15
18001,Red Line,2023-01-15 08:00:00,644.8,32.8,0.023,"rain,snow",1.4,0,2023-01-15
18002,Red Line,2023-01-15 08:30:00,665.37,32.8,0.023,"rain,snow",1.4,0,2023-01-15
18003,Red Line,2023-01-15 09:00:00,787.61,32.8,0.023,"rain,snow",1.4,0,2023-01-15
18004,Red Line,2023-01-15 09:30:00,915.61,32.8,0.023,"rain,snow",1.4,0,2023-01-15
18005,Red Line,2023-01-15 10:00:00,1204.11,32.8,0.023,"rain,snow",1.4,0,2023-01-15
18006,Red Line,2023-01-15 10:30:00,1418.57,32.8,0.023,"rain,snow",1.4,2,2023-01-15
18007,Red Line,2023-01-15 11:00:00,1380.94,32.8,0.023,"rain,snow",1.4,12,2023-01-15
18008,Red Line,2023-01-15 11:30:00,1411.34,32.8,0.023,"rain,snow",1.4,16,2023-01-15
18009,Red Line,2023-01-15 12:00:00,1630.54,32.8,0.023,"rain,snow",1.4,16,2023-01-15
18010,Red Line,2023-01-15 12:30:00,1736.01,32.8,0.023,"rain,snow",1.4,16,2023-01-15
18011,Red Line,2023-01-15 13:00:00,1692.29,32.8,0.023,"rain,snow",1.4,16,2023-01-15
18012,Red Line,2023-01-15 13:30:00,1750.45,32.8,0.023,"rain,snow",1.4,16,2023-01-15
18013,Red Line,2023-01-15 14:00:00,1783.02,32.8,0.023,"rain,snow",1.4,16,2023-01-15
18014,Red Line,2023-01-15 14:30:00,1794.83,32.8,0.023,"rain,snow",1.4,16,2023-01-15
18015,Red Line,2023-01-15 15:00:00,1711.47,32.8,0.023,"rain,snow",1.4,16,2023-01-15
18016,Red Line,2023-01-15 15:30:00,1567.08,32.8,0.023,"rain,snow",1.4,16,2023-01-15
18017,Red Line,2023-01-15 16:00:00,1613.4,32.8,0.023,"rain,snow",1.4,16,2023-01-15
18018,Red Line,2023-01-15 16:30:00,1454.71,32.8,0.023,"rain,snow",1.4,16,2023-01-15
18019,Red Line,2023-01-15 17:00:00,1435.05,32.8,0.023,"rain,snow",1.4,16,2023-01-15
18020,Red Line,2023-01-15 17:30:00,1385.89,32.8,0.023,"rain,snow",1.4,16,2023-01-15
18021,Red Line,2023-01-15 18:00:00,1225.59,32.8,0.023,"rain,snow",1.4,16,2023-01-15
18022,Red Line,2023-01-15 18:30:00,1162.17,32.8,0.023,"rain,snow",1.4,16,2023-01-15
18023,Red Line,2023-01-15 19:00:00,958.86,32.8,0.023,"rain,snow",1.4,16,2023-01-15
18024,Red Line,2023-01-15 19:30:00,751.92,32.8,0.023,"rain,snow",1.4,16,2023-01-15
18025,Red Line,2023-01-15 20:00:00,697.44,32.8,0.023,"rain,snow",1.4,16,2023-01-15
18026,Red Line,2023-01-15 20:30:00,615.05,32.8,0.023,"rain,snow",1.4,16,2023-01-15
18027,Red Line,2023-01-15 21:00:00,694.76,32.8,0.023,"rain,snow",1.4,17,2023-01-15
18028,Red Line,2023-01-15 21:30:00,657.32,32.8,0.023,"rain,snow",1.4,17,2023-01-15
18029,Red Line,2023-01-15 22:00:00,582.04,32.8,0.023,"rain,snow",1.4,17,2023-01-15
18030,Red Line,2023-01-15 22:30:00,501.55,32.8,0.023,"rain,snow",1.4,17,2023-01-15
18031,Red Line,2023-01-15 23:00:00,472.58,32.8,0.023,"rain,snow",1.4,16,2023-01-15
18032,Red Line,2023-01-15 23:30:00,298.26,32.8,0.023,"rain,snow",1.4,16,2023-01-15
18033,Red Line,2023-01-16 00:00:00,142.85,31.9,0.104,"rain,snow",0.9,16,2023-01-16
18034,Red Line,2023-01-16 00:30:00,54.69,31.9,0.104,"rain,snow",0.9,17,2023-01-16
18035,Red Line,2023-01-16 01:00:00,30.44,31.9,0.104,"rain,snow",0.9,16,2023-01-16
18036,Red Line,2023-01-16 01:30:00,8.93,31.9,0.104,"rain,snow",0.9,16,2023-01-16
18037,Red Line,2023-01-16 02:00:00,6.0,31.9,0.104,"rain,snow",0.9,16,2023-01-16
18038,Red Line,2023-01-16 03:30:00,5.0,31.9,0.104,"rain,snow",0.9,15,2023-01-16
18039,Red Line,2023-01-16 04:00:00,10.0,31.9,0.104,"rain,snow",0.9,15,2023-01-16
18040,Red Line,2023-01-16 04:30:00,29.84,31.9,0.104,"rain,snow",0.9,15,2023-01-16
18041,Red Line,2023-01-16 05:00:00,331.01,31.9,0.104,"rain,snow",0.9,14,2023-01-16
18042,Red Line,2023-01-16 05:30:00,534.6,31.9,0.104,"rain,snow",0.9,11,2023-01-16
18043,Red Line,2023-01-16 06:00:00,732.44,31.9,0.104,"rain,snow",0.9,6,2023-01-16
18044,Red Line,2023-01-16 06:30:00,691.15,31.9,0.104,"rain,snow",0.9,2,2023-01-16
18045,Red Line,2023-01-16 07:00:00,865.17,31.9,0.104,"rain,snow",0.9,0,2023-01-16
18046,Red Line,2023-01-16 07:30:00,899.79,31.9,0.104,"rain,snow",0.9,0,2023-01-16
18047,Red Line,2023-01-16 08:00:00,967.1,31.9,0.104,"rain,snow",0.9,0,2023-01-16
18048,Red Line,2023-01-16 08:30:00,987.69,31.9,0.104,"rain,snow",0.9,0,2023-01-16
18049,Red Line,2023-01-16 09:00:00,1061.98,31.9,0.104,"rain,snow",0.9,0,2023-01-16
18050,Red Line,2023-01-16 09:30:00,1117.77,31.9,0.104,"rain,snow",0.9,1,2023-01-16
18051,Red Line,2023-01-16 10:00:00,1116.03,31.9,0.104,"rain,snow",0.9,6,2023-01-16
